robot,baseline,uid,family,cr_completion_fraction,baseline_completion_fraction,change,stable_all_vs_none
panda,ranged_ik_upstream,62cf2ffefadcb1e65693edf88d9a5ff3c7ce7ecd4608b2fa1753a386424b029c,joint_limit_return,1.0,0.0,gained,True
panda,ranged_ik_upstream,6c3aabc3376e7062b96f34ca650085bfc027153443ef0de8ffb96f45514a3aba,joint_limit_return,1.0,0.0,gained,True
panda,ranged_ik_upstream,722a448034a3fed404996d6168213b64acca2136a9aaad2ce6353057b1ffc678,smooth,1.0,0.0,gained,True
panda,ranged_ik_upstream,74c29f013d2517822ab54de8735b63dabbc0a07cdd226d3a70e41c4686849f7c,high_curvature,1.0,0.0,gained,True
panda,ranged_ik_upstream,7bdcf203789ad15d75685113185e00a91052d420c457bb26e272c88d62da2c98,joint_limit_return,1.0,0.0,gained,True
panda,ranged_ik_upstream,812544c6b72fdd71f051a965144990526e50ca9926205b2a2e7ba406d2ddd8f3,near_singular,1.0,0.0,gained,True
panda,ranged_ik_upstream,84523d1d744136e9e35c5a0846ee6fdfd78b2496c84b089c8f8bcc3d8908c904,high_curvature,1.0,0.0,gained,True
panda,ranged_ik_upstream,85446a938e6594ba12ebfe3207a6173c71f86e8dfd6947fd5a8d061b332f381b,joint_limit_return,1.0,0.0,gained,True
panda,ranged_ik_upstream,8655e30c0a88dd37857c82aa2cde84f1d22fbee5d7dbb4afd750e74a10dbca42,smooth,0.0,0.0,same,False
panda,ranged_ik_upstream,8b5c315d061bd3688cd962944fbdec36386def0bb36634bc033a0644d0733ac1,smooth,1.0,0.0,gained,True
panda,ranged_ik_upstream,903efc63f245668f0d5df44b9f48b6bb4a5fdb9b31b0971edddcd8cf6b164412,high_curvature,1.0,0.0,gained,True
panda,ranged_ik_upstream,93c78d3583b1a2d2e43e833ee9ea0764d227b9a4588ddde91047b592d81ec731,smooth,1.0,0.0,gained,True
panda,ranged_ik_upstream,94ea2ce5856235c6dff346ecf93fb77155022b282b96203ebd91f7759fb2289c,joint_limit_return,1.0,0.0,gained,True
panda,ranged_ik_upstream,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,high_curvature,1.0,0.0,gained,True
panda,ranged_ik_upstream,9a30ac65bd31ac87ba8a356ba5ab2a24c838f26d4d35dd012d79cb0ecfd1af37,joint_limit_return,0.3333333333333333,0.0,gained,False
panda,ranged_ik_upstream,9b3f40d0a4a73b7cc2e3980d85021ef2d18c830c4e00b031383e0db7fa8f4648,near_singular,1.0,0.0,gained,True
panda,ranged_ik_upstream,9f1b36e9cc0ddbf63840ff77df4b27bbec6c67e0eac9898c93c99f790cc53bf3,smooth,1.0,0.0,gained,True
panda,ranged_ik_upstream,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,high_curvature,0.0,0.0,same,False
panda,ranged_ik_upstream,b08d384226627695e9db8f0a97656f925d30a0f1ef52dcde3d3a316d83edcb3e,near_singular,0.0,0.0,same,False
panda,ranged_ik_upstream,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,high_curvature,1.0,0.0,gained,True
panda,ranged_ik_upstream,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,high_curvature,1.0,0.0,gained,True
panda,ranged_ik_upstream,bc7b61b631a2c73339b0a18fe9ce2af1ecc47bd2a1fe4a55bbcaf44df1841327,near_singular,1.0,0.0,gained,True
panda,ranged_ik_upstream,c5bd51fc1f0b1af9b6d6ed97195efa4e43917678d7c0a6e46c724fb08fb2987a,joint_limit_return,0.6666666666666666,0.0,gained,False
panda,ranged_ik_upstream,c847cede995cb96325c52ddba655ac3f3339bcb88ec454d20da33ff7c4dca452,joint_limit_return,0.0,0.0,same,False
panda,ranged_ik_upstream,ca118da3da91a1cb20f6a15069f4225c4ab380bda8936de41e382e6809a5faee,smooth,1.0,0.0,gained,True
panda,ranged_ik_upstream,d25d583eed966f0a4890611c655aeceee05aa2dc824247686f5206001d639b8e,smooth,1.0,0.0,gained,True
panda,ranged_ik_upstream,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,high_curvature,1.0,0.0,gained,True
panda,ranged_ik_upstream,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,high_curvature,1.0,0.0,gained,True
panda,ranged_ik_upstream,dcbb02363eb3b300284cb187544b9e0543c356b6dd7bca56d057c833d82ec1ce,near_singular,1.0,0.0,gained,True
panda,ranged_ik_upstream,debf69dafe061d996b768380f530ab93195d3413240dda7d60d9d3fa00885214,near_singular,1.0,0.0,gained,True
panda,ranged_ik_upstream,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,high_curvature,1.0,0.0,gained,True
panda,ranged_ik_upstream,df08692c7b2eadcbd67d39e863103437a360bf3bf3789377b3135f5f72f8bffc,joint_limit_return,1.0,0.0,gained,True
panda,ranged_ik_upstream,df44e1636782557b5abbc632834a1ece131221f4fc404be790941389867a2cd3,smooth,0.6666666666666666,0.0,gained,False
panda,ranged_ik_upstream,e19650a533a455116a834987b098810e9605d1c04733dea4621cc43c343ed94d,joint_limit_return,1.0,0.0,gained,True
panda,ranged_ik_upstream,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,high_curvature,1.0,0.0,gained,True
panda,ranged_ik_upstream,e763efcea4c5a3ff0c296248966ee293d0a9f99aecc2f6a554c20c543be0cc43,near_singular,1.0,0.0,gained,True
panda,ranged_ik_upstream,e77349617b81f85cf8b145de06bc2cb4284d5ce13b204dfc6903dc267be1d1d1,joint_limit_return,1.0,0.0,gained,True
panda,ranged_ik_upstream,e8425231608ebce58ab60b002e394065d5bb879295307ecf60de5cdc1e7a7137,near_singular,1.0,0.0,gained,True
panda,ranged_ik_upstream,ea60fc22a775879ef892b95c88f6967d69d85595d76aeae7dfeadca2575f9489,joint_limit_return,1.0,0.0,gained,True
panda,ranged_ik_upstream,eae9cac6cf5a5c981eef189594a46bad4785e1921cac5a98be1a2a58b884a3f8,near_singular,1.0,0.0,gained,True
panda,ranged_ik_upstream,edb8551b11cbe2a492b2fef2c7e20214a3f8e4cea5b1fa49ca5ff404f7d5ac15,smooth,1.0,0.0,gained,True
panda,ranged_ik_upstream,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,high_curvature,1.0,0.0,gained,True
panda,ranged_ik_upstream,f2c68553f437084ff2273ee212367879dde91e8a8754e9b14110a76538e24f47,near_singular,1.0,0.0,gained,True
panda,ranged_ik_upstream,f37eecc6128724e548d6e984280626d79ac0edd3c00e7257663f251fdb9b7b73,joint_limit_return,1.0,0.0,gained,True
panda,ranged_ik_upstream,f3b051777058603dc21c7fbb80a89960ffaaf9cbc3fa59cfe0b027639eea6341,near_singular,1.0,0.0,gained,True
panda,ranged_ik_upstream,f3e4e108a041e58c73332f6c32e84dee68ee37ebccb985aed3fc3a289bebc5c0,joint_limit_return,1.0,0.0,gained,True
panda,ranged_ik_upstream,f85bc7a2dd13734c7e2d96d76439ed60f384fc1f8e47704220bde66ffe5c8b39,smooth,1.0,0.0,gained,True
panda,ranged_ik_upstream,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,high_curvature,1.0,0.0,gained,True
panda,ranged_ik_upstream,f91e21d1d8b74244a42e85cfb61a758947cfc44d68d87959474904131ea43f76,joint_limit_return,0.0,0.0,same,False
panda,ranged_ik_upstream,fc43b28e1ef0f4315f89dd747d1dce530589fa33f04e25f828aae6278d154bf1,smooth,1.0,0.0,gained,True
panda,ranged_ik_upstream,ffaabb719fe344e26a3ace6121ad9aa63deeeaf6be4e90ad76219dafa0642fd9,smooth,1.0,0.0,gained,True
panda,ranged_ik_upstream,ffb925c3c350cd58b2a3c0ca3a1d005e853f19a40ad015cec3a82257101a6301,joint_limit_return,1.0,0.0,gained,True
panda,ranged_ik_upstream,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,high_curvature,1.0,0.0,gained,True
panda,single_step_reserve,06aebb8df22d3ad4e9c1848a0460c93838cc094c6b0ae854e4e08d4342c4956b,near_singular,0.0,0.0,same,False
panda,single_step_reserve,0947026b3677880f22d0f6f4f7dd7fb9b0dee71bde71d85a87c811f8ee530ce6,near_singular,1.0,0.0,gained,True
panda,single_step_reserve,0a5779597ea40a6c0c2d6bfa5e18333d9546d8140f0a9f2fb0e863954e5c8006,smooth,1.0,0.0,gained,True
panda,single_step_reserve,0acf6b3b34916e17c91dc15c1b3ae3376c97fba839f05ad672662e234c5213e9,near_singular,1.0,0.0,gained,True
panda,single_step_reserve,0f6a0c79afed4b21be7ee2d431001f7fb484154f17b756f5d1b747c684f059d5,high_curvature,1.0,0.0,gained,True
panda,single_step_reserve,140dabfd29d6d5c2fbd3588d5fff9808e34e13c505070d185fa8d5eea0cd8289,high_curvature,1.0,1.0,same,False
panda,single_step_reserve,1dbf7fd1392f9c76bac68d43d8f91b06649a92d6e9150a42f2a07fbdbdba9fba,high_curvature,1.0,1.0,same,False
panda,single_step_reserve,21352bbb304315d0ccdccfcd7255175605e8f0250aee148834e1a55b01ce3135,smooth,1.0,1.0,same,False
panda,single_step_reserve,21feb300555127533b2bf2a8a5e73cbd52c673cc58f9af3f6d0e19bdfe2f91d3,smooth,1.0,0.0,gained,True
panda,single_step_reserve,24c355c532cc7b4fe8ef2ed4e6ab75fcb40c9f4a5b26576f1f6c8fb1f47927b2,smooth,1.0,1.0,same,False
panda,single_step_reserve,24fecc1811b319e44e0d5617288d7c075d3dbdac3e0e105398bce4e31b6e798f,smooth,1.0,0.0,gained,True
panda,single_step_reserve,315ff9a23634573934fbf6e59468742652b3c4cb477f05055d46f51021c2f1fe,smooth,0.6666666666666666,0.0,gained,False
panda,single_step_reserve,33144a1316cb49fe7786ddd8e54273ed9c977b91b3c6c8d99b4db33487665e0f,joint_limit_return,1.0,1.0,same,False
panda,single_step_reserve,34eb9af30166b583e8bdfc8113a9006e72bc7b799632e072237b319142c8c172,high_curvature,1.0,1.0,same,False
panda,single_step_reserve,3c602c660fc7198dc4496132dd579f3d963f7ef1158467b741b3bfa3b0776f47,high_curvature,1.0,0.0,gained,True
panda,single_step_reserve,3f81a83aecef4ad8ebe9476e340790674b8e3ecb2b1f76ffe99de9f9716a9415,near_singular,0.0,0.0,same,False
panda,single_step_reserve,4071c3d68133744ee4c306e955811f94e999148ab2b3df32cfb075c45714e4d1,near_singular,1.0,0.0,gained,True
panda,single_step_reserve,4219a14779a0ac637faebf4fbc1d60919ac99a4fb3e80bb25755af29d7ecd3ce,high_curvature,1.0,1.0,same,False
panda,single_step_reserve,4af903f5b095c4031d906b09874d2b75d6e9f9eff0d04ba0c381aff34d9bfaea,smooth,1.0,1.0,same,False
panda,single_step_reserve,4ba88cc9afb6dec1645efb7efc5e1e6a72d6c97f0c59e67c4b8deaf815ae54c8,near_singular,0.0,0.3333333333333333,lost,False
panda,single_step_reserve,4ced57cd9c400313f5dd5e5ac32a6046f131b8787aa28567b4630a79f2b54765,joint_limit_return,0.3333333333333333,0.0,gained,False
panda,single_step_reserve,4d5726022b02c15cb1a454c63889654368a8fbcdae89aeb1a95cb2563625cfb6,near_singular,1.0,1.0,same,False
panda,single_step_reserve,4d9996b01d53260dc4f34a510f4f98fb408f0402cd9aefc444ca7e69d8829238,near_singular,1.0,0.0,gained,True
panda,single_step_reserve,4e60787710ac0931de62ebece84a087b21af34332d9809821839206b91edc0f3,smooth,0.0,0.0,same,False
panda,single_step_reserve,528b294d13074a07a40e0a7339ae08b0d6097234268db4ea1e93ae53bec4dcfc,joint_limit_return,1.0,1.0,same,False
panda,single_step_reserve,587ba8b6832890074f74e4ca536848bd71559842bc1fd8b33761d1d5f78fb3c6,near_singular,1.0,1.0,same,False
panda,single_step_reserve,5eca0902459073bb6385cd4ab9c0876850167c58f176877e32bc8387f19e7d5d,joint_limit_return,0.0,0.0,same,False
panda,single_step_reserve,62cf2ffefadcb1e65693edf88d9a5ff3c7ce7ecd4608b2fa1753a386424b029c,joint_limit_return,1.0,0.0,gained,True
panda,single_step_reserve,6c3aabc3376e7062b96f34ca650085bfc027153443ef0de8ffb96f45514a3aba,joint_limit_return,1.0,1.0,same,False
panda,single_step_reserve,722a448034a3fed404996d6168213b64acca2136a9aaad2ce6353057b1ffc678,smooth,1.0,1.0,same,False
panda,single_step_reserve,74c29f013d2517822ab54de8735b63dabbc0a07cdd226d3a70e41c4686849f7c,high_curvature,1.0,1.0,same,False
panda,single_step_reserve,7bdcf203789ad15d75685113185e00a91052d420c457bb26e272c88d62da2c98,joint_limit_return,1.0,1.0,same,False
panda,single_step_reserve,812544c6b72fdd71f051a965144990526e50ca9926205b2a2e7ba406d2ddd8f3,near_singular,1.0,1.0,same,False
panda,single_step_reserve,84523d1d744136e9e35c5a0846ee6fdfd78b2496c84b089c8f8bcc3d8908c904,high_curvature,1.0,0.0,gained,True
panda,single_step_reserve,85446a938e6594ba12ebfe3207a6173c71f86e8dfd6947fd5a8d061b332f381b,joint_limit_return,1.0,1.0,same,False
panda,single_step_reserve,8655e30c0a88dd37857c82aa2cde84f1d22fbee5d7dbb4afd750e74a10dbca42,smooth,0.0,0.0,same,False
panda,single_step_reserve,8b5c315d061bd3688cd962944fbdec36386def0bb36634bc033a0644d0733ac1,smooth,1.0,1.0,same,False
panda,single_step_reserve,903efc63f245668f0d5df44b9f48b6bb4a5fdb9b31b0971edddcd8cf6b164412,high_curvature,1.0,1.0,same,False
panda,single_step_reserve,93c78d3583b1a2d2e43e833ee9ea0764d227b9a4588ddde91047b592d81ec731,smooth,1.0,1.0,same,False
panda,single_step_reserve,94ea2ce5856235c6dff346ecf93fb77155022b282b96203ebd91f7759fb2289c,joint_limit_return,1.0,0.0,gained,True
panda,single_step_reserve,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,high_curvature,1.0,0.0,gained,True
panda,single_step_reserve,9a30ac65bd31ac87ba8a356ba5ab2a24c838f26d4d35dd012d79cb0ecfd1af37,joint_limit_return,0.3333333333333333,0.0,gained,False
panda,single_step_reserve,9b3f40d0a4a73b7cc2e3980d85021ef2d18c830c4e00b031383e0db7fa8f4648,near_singular,1.0,0.0,gained,True
panda,single_step_reserve,9f1b36e9cc0ddbf63840ff77df4b27bbec6c67e0eac9898c93c99f790cc53bf3,smooth,1.0,1.0,same,False
panda,single_step_reserve,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,high_curvature,0.0,1.0,lost,True
panda,single_step_reserve,b08d384226627695e9db8f0a97656f925d30a0f1ef52dcde3d3a316d83edcb3e,near_singular,0.0,0.0,same,False
panda,single_step_reserve,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,high_curvature,1.0,1.0,same,False
panda,single_step_reserve,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,high_curvature,1.0,0.0,gained,True
panda,single_step_reserve,bc7b61b631a2c73339b0a18fe9ce2af1ecc47bd2a1fe4a55bbcaf44df1841327,near_singular,1.0,0.0,gained,True
panda,single_step_reserve,c5bd51fc1f0b1af9b6d6ed97195efa4e43917678d7c0a6e46c724fb08fb2987a,joint_limit_return,0.6666666666666666,0.0,gained,False
panda,single_step_reserve,c847cede995cb96325c52ddba655ac3f3339bcb88ec454d20da33ff7c4dca452,joint_limit_return,0.0,1.0,lost,True
panda,single_step_reserve,ca118da3da91a1cb20f6a15069f4225c4ab380bda8936de41e382e6809a5faee,smooth,1.0,1.0,same,False
panda,single_step_reserve,d25d583eed966f0a4890611c655aeceee05aa2dc824247686f5206001d639b8e,smooth,1.0,0.0,gained,True
panda,single_step_reserve,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,high_curvature,1.0,1.0,same,False
panda,single_step_reserve,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,high_curvature,1.0,1.0,same,False
panda,single_step_reserve,dcbb02363eb3b300284cb187544b9e0543c356b6dd7bca56d057c833d82ec1ce,near_singular,1.0,0.0,gained,True
panda,single_step_reserve,debf69dafe061d996b768380f530ab93195d3413240dda7d60d9d3fa00885214,near_singular,1.0,0.0,gained,True
panda,single_step_reserve,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,high_curvature,1.0,0.3333333333333333,gained,False
panda,single_step_reserve,df08692c7b2eadcbd67d39e863103437a360bf3bf3789377b3135f5f72f8bffc,joint_limit_return,1.0,1.0,same,False
panda,single_step_reserve,df44e1636782557b5abbc632834a1ece131221f4fc404be790941389867a2cd3,smooth,0.6666666666666666,0.0,gained,False
panda,single_step_reserve,e19650a533a455116a834987b098810e9605d1c04733dea4621cc43c343ed94d,joint_limit_return,1.0,0.0,gained,True
panda,single_step_reserve,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,high_curvature,1.0,0.0,gained,True
panda,single_step_reserve,e763efcea4c5a3ff0c296248966ee293d0a9f99aecc2f6a554c20c543be0cc43,near_singular,1.0,0.6666666666666666,gained,False
panda,single_step_reserve,e77349617b81f85cf8b145de06bc2cb4284d5ce13b204dfc6903dc267be1d1d1,joint_limit_return,1.0,1.0,same,False
panda,single_step_reserve,e8425231608ebce58ab60b002e394065d5bb879295307ecf60de5cdc1e7a7137,near_singular,1.0,0.3333333333333333,gained,False
panda,single_step_reserve,ea60fc22a775879ef892b95c88f6967d69d85595d76aeae7dfeadca2575f9489,joint_limit_return,1.0,1.0,same,False
panda,single_step_reserve,eae9cac6cf5a5c981eef189594a46bad4785e1921cac5a98be1a2a58b884a3f8,near_singular,1.0,1.0,same,False
panda,single_step_reserve,edb8551b11cbe2a492b2fef2c7e20214a3f8e4cea5b1fa49ca5ff404f7d5ac15,smooth,1.0,0.0,gained,True
panda,single_step_reserve,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,high_curvature,1.0,1.0,same,False
panda,single_step_reserve,f2c68553f437084ff2273ee212367879dde91e8a8754e9b14110a76538e24f47,near_singular,1.0,1.0,same,False
panda,single_step_reserve,f37eecc6128724e548d6e984280626d79ac0edd3c00e7257663f251fdb9b7b73,joint_limit_return,1.0,1.0,same,False
panda,single_step_reserve,f3b051777058603dc21c7fbb80a89960ffaaf9cbc3fa59cfe0b027639eea6341,near_singular,1.0,0.0,gained,True
panda,single_step_reserve,f3e4e108a041e58c73332f6c32e84dee68ee37ebccb985aed3fc3a289bebc5c0,joint_limit_return,1.0,1.0,same,False
panda,single_step_reserve,f85bc7a2dd13734c7e2d96d76439ed60f384fc1f8e47704220bde66ffe5c8b39,smooth,1.0,1.0,same,False
panda,single_step_reserve,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,high_curvature,1.0,0.0,gained,True
panda,single_step_reserve,f91e21d1d8b74244a42e85cfb61a758947cfc44d68d87959474904131ea43f76,joint_limit_return,0.0,0.0,same,False
panda,single_step_reserve,fc43b28e1ef0f4315f89dd747d1dce530589fa33f04e25f828aae6278d154bf1,smooth,1.0,1.0,same,False
panda,single_step_reserve,ffaabb719fe344e26a3ace6121ad9aa63deeeaf6be4e90ad76219dafa0642fd9,smooth,1.0,0.0,gained,True
panda,single_step_reserve,ffb925c3c350cd58b2a3c0ca3a1d005e853f19a40ad015cec3a82257101a6301,joint_limit_return,1.0,1.0,same,False
panda,single_step_reserve,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,high_curvature,1.0,0.0,gained,True
panda,trac_task_20ms,06aebb8df22d3ad4e9c1848a0460c93838cc094c6b0ae854e4e08d4342c4956b,near_singular,0.0,0.0,same,False
panda,trac_task_20ms,0947026b3677880f22d0f6f4f7dd7fb9b0dee71bde71d85a87c811f8ee530ce6,near_singular,1.0,1.0,same,False
panda,trac_task_20ms,0a5779597ea40a6c0c2d6bfa5e18333d9546d8140f0a9f2fb0e863954e5c8006,smooth,1.0,1.0,same,False
panda,trac_task_20ms,0acf6b3b34916e17c91dc15c1b3ae3376c97fba839f05ad672662e234c5213e9,near_singular,1.0,1.0,same,False
panda,trac_task_20ms,0f6a0c79afed4b21be7ee2d431001f7fb484154f17b756f5d1b747c684f059d5,high_curvature,1.0,0.3333333333333333,gained,False
panda,trac_task_20ms,140dabfd29d6d5c2fbd3588d5fff9808e34e13c505070d185fa8d5eea0cd8289,high_curvature,1.0,1.0,same,False
panda,trac_task_20ms,1dbf7fd1392f9c76bac68d43d8f91b06649a92d6e9150a42f2a07fbdbdba9fba,high_curvature,1.0,1.0,same,False
panda,trac_task_20ms,21352bbb304315d0ccdccfcd7255175605e8f0250aee148834e1a55b01ce3135,smooth,1.0,1.0,same,False
panda,trac_task_20ms,21feb300555127533b2bf2a8a5e73cbd52c673cc58f9af3f6d0e19bdfe2f91d3,smooth,1.0,1.0,same,False
panda,trac_task_20ms,24c355c532cc7b4fe8ef2ed4e6ab75fcb40c9f4a5b26576f1f6c8fb1f47927b2,smooth,1.0,1.0,same,False
panda,trac_task_20ms,24fecc1811b319e44e0d5617288d7c075d3dbdac3e0e105398bce4e31b6e798f,smooth,1.0,0.0,gained,True
panda,trac_task_20ms,315ff9a23634573934fbf6e59468742652b3c4cb477f05055d46f51021c2f1fe,smooth,0.6666666666666666,0.0,gained,False
panda,trac_task_20ms,33144a1316cb49fe7786ddd8e54273ed9c977b91b3c6c8d99b4db33487665e0f,joint_limit_return,1.0,1.0,same,False
panda,trac_task_20ms,34eb9af30166b583e8bdfc8113a9006e72bc7b799632e072237b319142c8c172,high_curvature,1.0,1.0,same,False
panda,trac_task_20ms,3c602c660fc7198dc4496132dd579f3d963f7ef1158467b741b3bfa3b0776f47,high_curvature,1.0,1.0,same,False
panda,trac_task_20ms,3f81a83aecef4ad8ebe9476e340790674b8e3ecb2b1f76ffe99de9f9716a9415,near_singular,0.0,1.0,lost,True
panda,trac_task_20ms,4071c3d68133744ee4c306e955811f94e999148ab2b3df32cfb075c45714e4d1,near_singular,1.0,1.0,same,False
panda,trac_task_20ms,4219a14779a0ac637faebf4fbc1d60919ac99a4fb3e80bb25755af29d7ecd3ce,high_curvature,1.0,1.0,same,False
panda,trac_task_20ms,4af903f5b095c4031d906b09874d2b75d6e9f9eff0d04ba0c381aff34d9bfaea,smooth,1.0,1.0,same,False
panda,trac_task_20ms,4ba88cc9afb6dec1645efb7efc5e1e6a72d6c97f0c59e67c4b8deaf815ae54c8,near_singular,0.0,0.0,same,False
panda,trac_task_20ms,4ced57cd9c400313f5dd5e5ac32a6046f131b8787aa28567b4630a79f2b54765,joint_limit_return,0.3333333333333333,0.0,gained,False
panda,trac_task_20ms,4d5726022b02c15cb1a454c63889654368a8fbcdae89aeb1a95cb2563625cfb6,near_singular,1.0,1.0,same,False
panda,trac_task_20ms,4d9996b01d53260dc4f34a510f4f98fb408f0402cd9aefc444ca7e69d8829238,near_singular,1.0,1.0,same,False
panda,trac_task_20ms,4e60787710ac0931de62ebece84a087b21af34332d9809821839206b91edc0f3,smooth,0.0,0.0,same,False
panda,trac_task_20ms,528b294d13074a07a40e0a7339ae08b0d6097234268db4ea1e93ae53bec4dcfc,joint_limit_return,1.0,1.0,same,False
panda,trac_task_20ms,587ba8b6832890074f74e4ca536848bd71559842bc1fd8b33761d1d5f78fb3c6,near_singular,1.0,1.0,same,False
panda,trac_task_20ms,5eca0902459073bb6385cd4ab9c0876850167c58f176877e32bc8387f19e7d5d,joint_limit_return,0.0,0.0,same,False
panda,trac_task_20ms,62cf2ffefadcb1e65693edf88d9a5ff3c7ce7ecd4608b2fa1753a386424b029c,joint_limit_return,1.0,1.0,same,False
panda,trac_task_20ms,6c3aabc3376e7062b96f34ca650085bfc027153443ef0de8ffb96f45514a3aba,joint_limit_return,1.0,1.0,same,False
panda,trac_task_20ms,722a448034a3fed404996d6168213b64acca2136a9aaad2ce6353057b1ffc678,smooth,1.0,1.0,same,False
panda,trac_task_20ms,74c29f013d2517822ab54de8735b63dabbc0a07cdd226d3a70e41c4686849f7c,high_curvature,1.0,1.0,same,False
panda,trac_task_20ms,7bdcf203789ad15d75685113185e00a91052d420c457bb26e272c88d62da2c98,joint_limit_return,1.0,1.0,same,False
panda,trac_task_20ms,812544c6b72fdd71f051a965144990526e50ca9926205b2a2e7ba406d2ddd8f3,near_singular,1.0,1.0,same,False
panda,trac_task_20ms,84523d1d744136e9e35c5a0846ee6fdfd78b2496c84b089c8f8bcc3d8908c904,high_curvature,1.0,1.0,same,False
panda,trac_task_20ms,85446a938e6594ba12ebfe3207a6173c71f86e8dfd6947fd5a8d061b332f381b,joint_limit_return,1.0,1.0,same,False
panda,trac_task_20ms,8655e30c0a88dd37857c82aa2cde84f1d22fbee5d7dbb4afd750e74a10dbca42,smooth,0.0,1.0,lost,True
panda,trac_task_20ms,8b5c315d061bd3688cd962944fbdec36386def0bb36634bc033a0644d0733ac1,smooth,1.0,1.0,same,False
panda,trac_task_20ms,903efc63f245668f0d5df44b9f48b6bb4a5fdb9b31b0971edddcd8cf6b164412,high_curvature,1.0,1.0,same,False
panda,trac_task_20ms,93c78d3583b1a2d2e43e833ee9ea0764d227b9a4588ddde91047b592d81ec731,smooth,1.0,1.0,same,False
panda,trac_task_20ms,94ea2ce5856235c6dff346ecf93fb77155022b282b96203ebd91f7759fb2289c,joint_limit_return,1.0,1.0,same,False
panda,trac_task_20ms,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,high_curvature,1.0,1.0,same,False
panda,trac_task_20ms,9a30ac65bd31ac87ba8a356ba5ab2a24c838f26d4d35dd012d79cb0ecfd1af37,joint_limit_return,0.3333333333333333,1.0,lost,False
panda,trac_task_20ms,9b3f40d0a4a73b7cc2e3980d85021ef2d18c830c4e00b031383e0db7fa8f4648,near_singular,1.0,1.0,same,False
panda,trac_task_20ms,9f1b36e9cc0ddbf63840ff77df4b27bbec6c67e0eac9898c93c99f790cc53bf3,smooth,1.0,1.0,same,False
panda,trac_task_20ms,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,high_curvature,0.0,0.0,same,False
panda,trac_task_20ms,b08d384226627695e9db8f0a97656f925d30a0f1ef52dcde3d3a316d83edcb3e,near_singular,0.0,1.0,lost,True
panda,trac_task_20ms,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,high_curvature,1.0,1.0,same,False
panda,trac_task_20ms,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,high_curvature,1.0,1.0,same,False
panda,trac_task_20ms,bc7b61b631a2c73339b0a18fe9ce2af1ecc47bd2a1fe4a55bbcaf44df1841327,near_singular,1.0,1.0,same,False
panda,trac_task_20ms,c5bd51fc1f0b1af9b6d6ed97195efa4e43917678d7c0a6e46c724fb08fb2987a,joint_limit_return,0.6666666666666666,0.6666666666666666,same,False
panda,trac_task_20ms,c847cede995cb96325c52ddba655ac3f3339bcb88ec454d20da33ff7c4dca452,joint_limit_return,0.0,0.0,same,False
panda,trac_task_20ms,ca118da3da91a1cb20f6a15069f4225c4ab380bda8936de41e382e6809a5faee,smooth,1.0,1.0,same,False
panda,trac_task_20ms,d25d583eed966f0a4890611c655aeceee05aa2dc824247686f5206001d639b8e,smooth,1.0,1.0,same,False
panda,trac_task_20ms,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,high_curvature,1.0,1.0,same,False
panda,trac_task_20ms,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,high_curvature,1.0,1.0,same,False
